poi_id,poi_name,poi_distance_from_bike_stn,poi_latitude,poi_longitude,bike_station_id,poi_bsns_category
4ae89dbaf964a520e3b021e3,The Brunswick,65,51.524121,-0.123413,1eabd7ac8e781befd03f52ef56a18aa7,Retail
5a9476df8c812a1221fb640f,Fortitude Bakehouse,170,51.52279,-0.124131,1eabd7ac8e781befd03f52ef56a18aa7,Dining and Drinking
58e783d07220e62112429f00,Franco Manca,176,51.523033,-0.124715,1eabd7ac8e781befd03f52ef56a18aa7,Dining and Drinking
4b0c377cf964a520103923e3,Waitrose,161,51.524844,-0.124164,1eabd7ac8e781befd03f52ef56a18aa7,Retail
4aef1502f964a5207cd521e3,Skoob Books,194,51.52504,-0.124594,1eabd7ac8e781befd03f52ef56a18aa7,Retail
4ada5bc6f964a520cd2121e3,Friend at Hand,189,51.522824,-0.124568,1eabd7ac8e781befd03f52ef56a18aa7,Dining and Drinking
5ae7872bd69ed0002c51fe1c,Fitz's,253,51.522421,-0.125088,1eabd7ac8e781befd03f52ef56a18aa7,Dining and Drinking
4ac518f2f964a52054ae20e3,Gay's the Word,254,51.525446,-0.125172,1eabd7ac8e781befd03f52ef56a18aa7,Retail
4e8428919a5250b89c1377cd,Bloomsbury Farmers' Market,140,51.522918,-0.13074,23efb32f80a9dcd0e4f61fb44b353ce1,Retail
4adf3addf964a520867821e3,Waterstone's,170,51.522416,-0.132236,23efb32f80a9dcd0e4f61fb44b353ce1,Retail
56092269498ec78f8f177d82,Lever & Bloom Coffee,189,51.523379,-0.131283,23efb32f80a9dcd0e4f61fb44b353ce1,Dining and Drinking
4b03fd3bf964a520c85022e3,M&S Foodhall,301,51.519702,-0.133611,23efb32f80a9dcd0e4f61fb44b353ce1,Retail
4ad5ef05f964a5200a0421e3,Russell Square,302,51.522233,-0.12566,23efb32f80a9dcd0e4f61fb44b353ce1,Dining and Drinking
4dac5d654df01c19b1b28234,The Rosetta Stone,336,51.519279,-0.127548,23efb32f80a9dcd0e4f61fb44b353ce1,Arts and Entertainment
4c19f69ed4d9c9289fb3f129,Grant Museum of Zoology,360,51.523779,-0.134338,23efb32f80a9dcd0e4f61fb44b353ce1,Arts and Entertainment
4ac518d2f964a5203da720e3,British Museum,405,51.519253,-0.126922,23efb32f80a9dcd0e4f61fb44b353ce1,Arts and Entertainment
566c15df498ec2bbb92276d9,Waterstones,447,51.51753,-0.131451,23efb32f80a9dcd0e4f61fb44b353ce1,Retail
5ad6fa901987ec2a799bcc7f,The Megaro Eatery,22,51.529833,-0.123878,025ecd9d4f9708f515a36660227c8f3f,Dining and Drinking
542ebca1498ef7f7cf30ac2e,Kings Cross Real Food Market,56,51.530492,-0.12366,025ecd9d4f9708f515a36660227c8f3f,Retail
51a4d34a498e210b840205f7,King's Cross Square,49,51.530445,-0.123505,025ecd9d4f9708f515a36660227c8f3f,Landmarks and Outdoors
513f136f45b0520f06da77b3,Plum + Spilt Milk,110,51.530992,-0.124547,025ecd9d4f9708f515a36660227c8f3f,Dining and Drinking
5da273c41be55d000714136f,Decimo,68,51.529486,-0.124364,025ecd9d4f9708f515a36660227c8f3f,Dining and Drinking
528dc66111d287131419acec,Fortnum & Mason,147,51.53141,-0.126033,025ecd9d4f9708f515a36660227c8f3f,Dining and Drinking
4af53b8df964a5209ef821e3,M&S Simply Food,180,51.53094,-0.125678,025ecd9d4f9708f515a36660227c8f3f,Retail
586c3ce38cfe5450f8b8c82d,Five Guys King's Cross,150,51.530656,-0.12127,025ecd9d4f9708f515a36660227c8f3f,Dining and Drinking
5b3bbaff0868a200397d3986,Ladurée,150,51.531355,-0.126067,025ecd9d4f9708f515a36660227c8f3f,Dining and Drinking
4bbcd49fa8cf76b09703b1fd,Nando's,166,51.531148,-0.122345,025ecd9d4f9708f515a36660227c8f3f,Dining and Drinking
50a24ea3e4b07e7f5791c837,Pitted Olive,24,51.526238,-0.125606,4c4028fef9930764b34cc63c411cd29f,Dining and Drinking
4f21982be4b0644fb3b6b71d,Fork Deli Patisserie,61,51.525852,-0.125749,4c4028fef9930764b34cc63c411cd29f,Dining and Drinking
4c044d11310fc9b69024c761,North Sea Fish Restaurant,45,51.526422,-0.125128,4c4028fef9930764b34cc63c411cd29f,Dining and Drinking
57e56e69498e8d2238e7f6f9,Pizza Sophia,82,51.525609,-0.125164,4c4028fef9930764b34cc63c411cd29f,Dining and Drinking
52d8d46511d2587451325cff,Store St. Espresso,99,51.525669,-0.125036,4c4028fef9930764b34cc63c411cd29f,Dining and Drinking
4f6a1e90e4b0faad0aa95060,Black Books,67,51.52664,-0.125087,4c4028fef9930764b34cc63c411cd29f,Retail
4bb74a04941ad13ad27320e3,Patisserie Deux Amis,133,51.526731,-0.124299,4c4028fef9930764b34cc63c411cd29f,Dining and Drinking
4e95b2e2b8f73812d09ba1f0,Bloomsbury Coffee House,124,51.525176,-0.126344,4c4028fef9930764b34cc63c411cd29f,Dining and Drinking
5a621ce59e0d5424e24aa405,The Observatory,124,51.525446,-0.125172,4c4028fef9930764b34cc63c411cd29f,Dining and Drinking
55a93450498ee308cbd91ed0,Barrafina,50,51.514345,-0.121939,55f4dfcaf7fe3970b8722067a12b2f7f,Dining and Drinking
5346ddea498ee11817d22cc6,Teds Grooming Room,79,51.515278,-0.121646,55f4dfcaf7fe3970b8722067a12b2f7f,Business and Professional Services
5551ea51498eb30c143b565e,The Black Penny,66,51.515222,-0.12168,55f4dfcaf7fe3970b8722067a12b2f7f,Dining and Drinking
4d320da32c76a1439d886cc7,The Top Secret Comedy Club,96,51.515486,-0.122985,55f4dfcaf7fe3970b8722067a12b2f7f,Arts and Entertainment
4acdbe9ef964a520e3cc20e3,Kastner & Ovens,149,51.513497,-0.122729,55f4dfcaf7fe3970b8722067a12b2f7f,Dining and Drinking
60b23f509df58f53f524e41b,Side Hustle at the NoMad,172,51.513425,-0.121949,55f4dfcaf7fe3970b8722067a12b2f7f,Dining and Drinking
5a3436c5f8cbd40efcc089f0,Parsons,186,51.514638,-0.124966,55f4dfcaf7fe3970b8722067a12b2f7f,Dining and Drinking
4c013d559a950f47a6c508c6,Dr Martens,215,51.513615,-0.124855,55f4dfcaf7fe3970b8722067a12b2f7f,Retail
54d78020498ef8e30a122317,Magma,216,51.514667,-0.125498,55f4dfcaf7fe3970b8722067a12b2f7f,Retail
4ac518e9f964a520e5ab20e3,Linbury Studio Theatre,213,51.512779,-0.121884,55f4dfcaf7fe3970b8722067a12b2f7f,Arts and Entertainment
4ada5af6f964a520c22121e3,Gordon Square,109,51.524099,-0.129746,ebe16a8a0722ff26b583e2bda9cd1af4,Landmarks and Outdoors
4ac518d1f964a520d0a620e3,Tavistock Square,144,51.525054,-0.128983,ebe16a8a0722ff26b583e2bda9cd1af4,Landmarks and Outdoors
4cd450ca67adf04da9952691,Euston Tap,232,51.526943,-0.132598,ebe16a8a0722ff26b583e2bda9cd1af4,Dining and Drinking
4ac518d4f964a520b4a720e3,Petrie Museum of Egyptian Archaeology,205,51.523468,-0.132878,ebe16a8a0722ff26b583e2bda9cd1af4,Arts and Entertainment
59202927ee71203139069bd5,Wing Wing,224,51.524632,-0.127591,ebe16a8a0722ff26b583e2bda9cd1af4,Dining and Drinking
589f6f81d4ab736cbd2dfcd2,Euston Tap East Lodge,234,51.527127,-0.132119,ebe16a8a0722ff26b583e2bda9cd1af4,Dining and Drinking
506186e2e4b0a08484dea30b,Brizzis Pizza Bar,69,51.526965,-0.136798,d68d55f9fc5a6ecc846d4e51d9bab5bd,Dining and Drinking
4b83ac27f964a5206e0c31e3,The Magic Circle,104,51.526551,-0.135217,d68d55f9fc5a6ecc846d4e51d9bab5bd,Business and Professional Services
59105400772fbc7bd0b0e2b1,Mestizo Mexican Market,190,51.527515,-0.138937,d68d55f9fc5a6ecc846d4e51d9bab5bd,Retail
4caaeb7576d3a093ef79276b,Speedy's Sandwich Bar & Cafe,123,51.526306,-0.137016,d68d55f9fc5a6ecc846d4e51d9bab5bd,Dining and Drinking
4fc2154ae4b08acecbac155c,HintHunt,323,51.529779,-0.133255,d68d55f9fc5a6ecc846d4e51d9bab5bd,Arts and Entertainment
5324a7a7498e492fd87b02ff,Roti King,325,51.529023,-0.132066,d68d55f9fc5a6ecc846d4e51d9bab5bd,Dining and Drinking
5c2b60e112c8f0002ca60b8f,Miel Bakery,407,51.52431,-0.139237,d68d55f9fc5a6ecc846d4e51d9bab5bd,Dining and Drinking
593c15193fcee814ada05d74,The Racketeer,218,51.528525,-0.115879,0c01f449802222cdd504c8eafa0322a4,Dining and Drinking
5200a560498ec1b0f59f7eb0,Aux Pains de Papy,267,51.529455,-0.120352,0c01f449802222cdd504c8eafa0322a4,Dining and Drinking
4da5e647f7b16ce044adeaa1,Sen Viet,272,51.529171,-0.115944,0c01f449802222cdd504c8eafa0322a4,Dining and Drinking
4d910eff033ba35d032c680d,Paolina Snack Bar,375,51.530466,-0.118363,0c01f449802222cdd504c8eafa0322a4,Dining and Drinking
4dcc1a2afa76d745f064241e,The Postal Museum,407,51.524722,-0.113887,0c01f449802222cdd504c8eafa0322a4,Arts and Entertainment
5570465a498eb53da6d0e9d4,Pizza Union,426,51.531042,-0.119936,0c01f449802222cdd504c8eafa0322a4,Dining and Drinking
572a73ed498ea7e4be325374,Casa Tua,370,51.527685,-0.123535,0c01f449802222cdd504c8eafa0322a4,Dining and Drinking
4be69ded2468c92835880143,Charles Dickens Museum,437,51.523634,-0.116381,0c01f449802222cdd504c8eafa0322a4,Arts and Entertainment
56aa63cd498ee6fb5aec1260,Black Sheep Coffee,45,51.523775,-0.143775,d72f1e4f9fcc28128a22a35b05589049,Dining and Drinking
4e5ccce2d4c0c4d5697a06f1,Cafe Zilly,102,51.52337,-0.142006,d72f1e4f9fcc28128a22a35b05589049,Dining and Drinking
527bfcf4498e4d0494122b43,The Remedy,110,51.523263,-0.14198,d72f1e4f9fcc28128a22a35b05589049,Dining and Drinking
50e4762ee4b0e3d2ddde2012,Pall Mall Barbers Fitzrovia,215,51.523821,-0.14045,d72f1e4f9fcc28128a22a35b05589049,Business and Professional Services
525c41ba11d2fc7f87b4da67,The Level,213,51.525368,-0.143266,d72f1e4f9fcc28128a22a35b05589049,Dining and Drinking
577fb907498e1086c3106410,Honey & Spice,253,51.524099,-0.140281,d72f1e4f9fcc28128a22a35b05589049,Retail
5a3916c1772fbc374bb4044d,Passyunk Avenue,271,51.522092,-0.140401,d72f1e4f9fcc28128a22a35b05589049,Dining and Drinking
578ddc27498e8ccc12e1dc2a,Clipstone Restaurant,302,51.52082,-0.142182,d72f1e4f9fcc28128a22a35b05589049,Dining and Drinking
5b49ca77acb00b003978d426,Caravan Fitzrovia,306,51.520687,-0.142721,d72f1e4f9fcc28128a22a35b05589049,Dining and Drinking
51042c65e4b05d0d30b866cb,Banya No.1,115,51.530162,-0.094364,ad43baa18c9dbea9ba4b0966c386cc0c,Business and Professional Services
4ad9b593f964a5207d1a21e3,Victoria Miro Gallery,163,51.53035,-0.094982,ad43baa18c9dbea9ba4b0966c386cc0c,Arts and Entertainment
51c705065019f88f4bbe1232,Westland Coffee & Wine,230,51.529094,-0.090526,ad43baa18c9dbea9ba4b0966c386cc0c,Dining and Drinking
4ace6a86f964a52072d020e3,The Wenlock Arms,257,51.531322,-0.093841,ad43baa18c9dbea9ba4b0966c386cc0c,Dining and Drinking
4acf5df2f964a52042d320e3,Old Fountain,382,51.526994,-0.089148,ad43baa18c9dbea9ba4b0966c386cc0c,Dining and Drinking
5752b41c498ecf0183c2f2b7,Bone Daddies,394,51.526725,-0.089129,ad43baa18c9dbea9ba4b0966c386cc0c,Dining and Drinking
4fc24987e4b071420eff9584,King Square Gardens,402,51.527315,-0.098662,ad43baa18c9dbea9ba4b0966c386cc0c,Landmarks and Outdoors
5717308e498ee189f80cd99e,Nepa,478,51.527478,-0.086838,ad43baa18c9dbea9ba4b0966c386cc0c,Dining and Drinking
4fc5137be4b0662a3290a1f5,London Dance Academy,447,51.525468,-0.096488,ad43baa18c9dbea9ba4b0966c386cc0c,Sports and Recreation
5726027f498e719c6f580167,Monohon,488,51.524909,-0.093348,ad43baa18c9dbea9ba4b0966c386cc0c,Dining and Drinking
5729f951498e677fbce4d17b,Karims Stoop Zeyoona,20,51.524802,-0.083888,491db6b066ce2d6b406508a8ceeb060b,Dining and Drinking
4ad0adf5f964a5200bd920e3,The Princess of Shoreditch,86,51.525405,-0.083704,491db6b066ce2d6b406508a8ceeb060b,Dining and Drinking
53ea3f58498e162013b2aa5d,Passione Vino,144,51.524811,-0.082509,491db6b066ce2d6b406508a8ceeb060b,Retail
4f54937ce4b0e14ed9512da2,Ozone Coffee Roasters,158,51.524723,-0.086775,491db6b066ce2d6b406508a8ceeb060b,Dining and Drinking
56016b39498ef47537230c82,Found,162,51.524832,-0.082038,491db6b066ce2d6b406508a8ceeb060b,Dining and Drinking
54169442498ef164b3f64324,The Attendant,171,51.525623,-0.082472,491db6b066ce2d6b406508a8ceeb060b,Dining and Drinking
59e749e36adbf520ce460c47,Doughnut Time,181,51.526345,-0.085604,491db6b066ce2d6b406508a8ceeb060b,Dining and Drinking
5bdcc0d36e69af00318838f1,Pachamama East,161,51.525256,-0.082238,491db6b066ce2d6b406508a8ceeb060b,Dining and Drinking
5f15ddb92835f147a29d3da6,Swift,151,51.525751,-0.083218,491db6b066ce2d6b406508a8ceeb060b,Dining and Drinking
4ac518c4f964a52088a420e3,Brunello Restaurant,18,51.501585,-0.184636,2b52d72500bd4fb639ab9f79df7e3c78,Dining and Drinking
5bf3125e6adbf5002cb39863,Mr Nico,64,51.501324,-0.184428,2b52d72500bd4fb639ab9f79df7e3c78,Dining and Drinking
54bd8243498ecd38da686040,Zaika of Kensington,182,51.502206,-0.187556,2b52d72500bd4fb639ab9f79df7e3c78,Dining and Drinking
4b5f37b3f964a520fbad29e3,Min Jiang,214,51.502891,-0.187965,2b52d72500bd4fb639ab9f79df7e3c78,Dining and Drinking
4ac518d6f964a5203ba820e3,Launceston Place,281,51.499114,-0.185402,2b52d72500bd4fb639ab9f79df7e3c78,Dining and Drinking
4b23b1b2f964a520245824e3,Locanda Ottoemezzo,279,51.500497,-0.188226,2b52d72500bd4fb639ab9f79df7e3c78,Dining and Drinking
5a79cf23772fbc2908b19eda,Hjem,291,51.499114,-0.185402,2b52d72500bd4fb639ab9f79df7e3c78,Dining and Drinking
4aeb1850f964a5203cbe21e3,Stick & Bowl,267,51.502205,-0.188747,2b52d72500bd4fb639ab9f79df7e3c78,Dining and Drinking
5ec3e5df9b2c6b0007772606,Guillam Coffee House,325,51.498915,-0.183875,2b52d72500bd4fb639ab9f79df7e3c78,Dining and Drinking
4ac518e1f964a5205baa20e3,Park Terrace Restaurant,209,51.502565,-0.187979,2b52d72500bd4fb639ab9f79df7e3c78,Dining and Drinking
4e620964ae60e9edf58f9ec1,Muku Hair,37,51.526108,-0.07778,e7899ea58fd18b220d81d76c035834cf,Business and Professional Services
4ae32dd1f964a520569121e3,Cowling & Wilcox,22,51.526271,-0.077773,e7899ea58fd18b220d81d76c035834cf,Retail
5bfeeebf28374e002cf4ee9e,Burger & Beyond,66,51.525826,-0.078044,e7899ea58fd18b220d81d76c035834cf,Dining and Drinking
505f0968e4b008dd84502696,Paper & Cup,88,51.526207,-0.076804,e7899ea58fd18b220d81d76c035834cf,Dining and Drinking
5127d8e5e4b0e1bb8f9ca805,The Clove Club,120,51.527049,-0.07968,e7899ea58fd18b220d81d76c035834cf,Dining and Drinking
565f5a3e498e305de0a17f07,Homeslice Pizza,134,51.5271,-0.079741,e7899ea58fd18b220d81d76c035834cf,Dining and Drinking
5b6c1f003af988002cb1cedb,Mikkeller Bar London,132,51.527341,-0.076847,e7899ea58fd18b220d81d76c035834cf,Dining and Drinking
53683683498e2748cac74a56,The Blues Kitchen,140,51.526488,-0.080113,e7899ea58fd18b220d81d76c035834cf,Dining and Drinking
4ad906d3f964a520421721e3,Callooh Callay,130,51.52633,-0.080027,e7899ea58fd18b220d81d76c035834cf,Dining and Drinking
4ac5dbf4f964a5207cb220e3,Strongroom,115,51.526056,-0.080102,e7899ea58fd18b220d81d76c035834cf,Dining and Drinking
5a0c08b5029a55600bdc4686,Black Sheep Coffee,325,51.52177,-0.079232,909898d9d1513581b527f22453b32aac,Dining and Drinking
4ac518e7f964a5206bab20e3,Everyman Cinema,44,51.520532,-0.156555,eb47143bda16b9e140e9c0ebaaad79e5,Arts and Entertainment
58440cd79850a03d83c5ac3c,Honest Burgers Baker Street,88,51.520559,-0.15599,eb47143bda16b9e140e9c0ebaaad79e5,Dining and Drinking
4ac518ddf964a52068a920e3,Ishtar,75,51.520124,-0.158361,eb47143bda16b9e140e9c0ebaaad79e5,Dining and Drinking
559bc0c7498ea2340f0dc434,Pure,103,51.519574,-0.156221,eb47143bda16b9e140e9c0ebaaad79e5,Dining and Drinking
4bc423ef2a89ef3bf4f3f588,Blandfords,120,51.520315,-0.155405,eb47143bda16b9e140e9c0ebaaad79e5,Dining and Drinking
4afb5874f964a5202a1d22e3,Nando's,115,51.521306,-0.157368,eb47143bda16b9e140e9c0ebaaad79e5,Dining and Drinking
4b7adefbf964a52093422fe3,HOB Salons,151,51.519052,-0.155806,eb47143bda16b9e140e9c0ebaaad79e5,Business and Professional Services
5c6bcb24911fc4002ca8b33a,A.O.K Kitchen,179,51.519584,-0.154841,eb47143bda16b9e140e9c0ebaaad79e5,Dining and Drinking
4be41f9c2457a59391c3a915,Paddington Street Gardens,219,51.520158,-0.154126,eb47143bda16b9e140e9c0ebaaad79e5,Landmarks and Outdoors
58852a97e18e651b1e0709d9,Etna coffee,184,51.51889,-0.155813,eb47143bda16b9e140e9c0ebaaad79e5,Dining and Drinking
4cf9619bee9cb60c7bc883ad,Hakkasan Mayfair,50,51.510311,-0.144813,911bcf42fd06c66c5c81e7384762b84c,Dining and Drinking
4d14af7785fc6dcbdfd3994e,Dior,79,51.510617,-0.142887,911bcf42fd06c66c5c81e7384762b84c,Retail
4bebe4610acf76b05c943cc8,Hermes,76,51.510925,-0.14325,911bcf42fd06c66c5c81e7384762b84c,Retail
4bde79f0ea279c74bf61e22b,Halcyon Gallery,84,51.511438,-0.143854,911bcf42fd06c66c5c81e7384762b84c,Arts and Entertainment
61f009cdba855b11cfaadb9d,Lalï,95,51.510606,-0.145458,911bcf42fd06c66c5c81e7384762b84c,Dining and Drinking
4c023a7ecd1895211175f4b3,Louis Vuitton,100,51.510895,-0.142718,911bcf42fd06c66c5c81e7384762b84c,Retail
519133a7498e6e48d1dafb24,Mr Fogg's Residence,105,51.509854,-0.144175,911bcf42fd06c66c5c81e7384762b84c,Arts and Entertainment
4ac518f0f964a520c2ad20e3,Sotheby's,116,51.511772,-0.143651,911bcf42fd06c66c5c81e7384762b84c,Dining and Drinking
5da49c7799426300083cc732,Amazonico,122,51.509558,-0.144721,911bcf42fd06c66c5c81e7384762b84c,Dining and Drinking
4c2dfd45987f20a1a74e4aaa,H.R. Owen Jack Barclay Bentley Sales,121,51.510071,-0.145325,911bcf42fd06c66c5c81e7384762b84c,Retail
54904c51498e28fb6efe39ac,Mangio,58,51.51255,-0.098672,6da973289e6a340aa31d03dc615d43c8,Dining and Drinking
4d823452bede548177540dd1,Miyama,34,51.512379,-0.098868,6da973289e6a340aa31d03dc615d43c8,Dining and Drinking
4af9c2e5f964a520001422e3,Gourmet Burger Kitchen,83,51.513208,-0.099645,6da973289e6a340aa31d03dc615d43c8,Dining and Drinking
5715076e498eabd0fb1a574d,Vita Mojo,92,51.513093,-0.099807,6da973289e6a340aa31d03dc615d43c8,Dining and Drinking
4c1664a51b5cef3baa7ceec4,Pret a Manger,119,51.51211,-0.097658,6da973289e6a340aa31d03dc615d43c8,Dining and Drinking
52d94913498e119b970fefb3,The Wren,169,51.512093,-0.096844,6da973289e6a340aa31d03dc615d43c8,Dining and Drinking
500fee1ee4b0f91ab62372e0,Chao!Now,149,51.512912,-0.101382,6da973289e6a340aa31d03dc615d43c8,Dining and Drinking
51372f42e4b00a9496994d3b,Falafel House,181,51.513233,-0.101461,6da973289e6a340aa31d03dc615d43c8,Dining and Drinking
51bb345f498ead8e04dcf4eb,Golden Gallery,153,51.513761,-0.09821,6da973289e6a340aa31d03dc615d43c8,Landmarks and Outdoors
5c913099b04056002caa8e53,Franco Manca,160,51.513554,-0.10035,6da973289e6a340aa31d03dc615d43c8,Dining and Drinking
50ed7672e4b0addb770fe96a,No 42 Coffee Junction,71,51.52892,-0.088433,f8d7365346582b107b65bab899772875,Dining and Drinking
4acdd5d4f964a5202fcd20e3,The Prince Arthur,214,51.527441,-0.085304,f8d7365346582b107b65bab899772875,Dining and Drinking
54ca4b13498e65e160dcb930,Friends of Ours,263,51.52908,-0.083756,f8d7365346582b107b65bab899772875,Dining and Drinking
4ad3b332f964a520b9e520e3,The George & Vulture,269,51.52908,-0.083756,f8d7365346582b107b65bab899772875,Dining and Drinking
4bdd55ffd33f2d7f6bc18a3c,Aske Gardens,256,51.528262,-0.083887,f8d7365346582b107b65bab899772875,Landmarks and Outdoors
4af45b0af964a5209ef121e3,Fix Coffee,123,51.523287,-0.093328,17080ae3ef6c19fbe59e8e5c17d31d9b,Dining and Drinking
4ac518eef964a52021ad20e3,Whitecross Street Market,135,51.523253,-0.092891,17080ae3ef6c19fbe59e8e5c17d31d9b,Dining and Drinking
4baa0d04f964a520b0463ae3,Luardos,134,51.523253,-0.092891,17080ae3ef6c19fbe59e8e5c17d31d9b,Dining and Drinking
4df214cf88772e1f814dd96b,Giddy Up Coffee,132,51.521991,-0.093293,17080ae3ef6c19fbe59e8e5c17d31d9b,Dining and Drinking
4bd0432a9854d13a6855f74d,Look Mum No Hands,172,51.524099,-0.096864,17080ae3ef6c19fbe59e8e5c17d31d9b,Dining and Drinking
4acb902bf964a52052c420e3,Pham Sushi,134,51.523185,-0.093207,17080ae3ef6c19fbe59e8e5c17d31d9b,Dining and Drinking
